ticker,price,tech_score,fund_score,vol_bonus,total_score,rel_vol,return_1w,return_1m,return_3m,pct_from_high,rs_vs_spy,revenue_growth,gross_margins,tech_signals,fund_signals
ENVA,235.19,9,7,0,16,2.06,6.2%,43.8%,71.8%,-2.9%,0.579,0.258,0.82821,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
HAPN,19.69,9,7,0,16,1.49,0.1%,12.5%,37.7%,-8.8%,0.237,0.125,0.38806,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, ma50_cross_recent, up_down_vol, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
TWO,12.07,9,5,2,16,2.0,0.2%,0.0%,13.1%,-9.2%,-0.008,15.691,0.97696,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_line_rising, bb_compressed, atr_contracted","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
SKWD,61.42,10,6,0,16,2.75,10.9%,39.3%,42.6%,0.0%,0.286,0.448,0.30718002,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma50_cross_recent, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
IDA,154.55,10,5,0,15,1.7,3.3%,13.3%,8.1%,0.0%,-0.058,-0.067,0.37604,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_line_rising","earnings_accelerating, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
CNOB,32.52,10,5,0,15,2.02,-2.3%,7.1%,21.6%,-2.8%,0.076,0.655,0.0,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, eps_positive, inst_holders"
FSS,131.09,9,6,0,15,1.94,3.2%,23.1%,19.7%,0.0%,0.057,0.349,0.29023,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, rel_vol_high, up_down_vol, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
DGII,72.15,9,6,0,15,2.12,4.3%,3.3%,47.0%,-3.7%,0.33,0.251,0.64472,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
AXGN,45.89,9,5,1,15,1.58,3.1%,16.3%,36.7%,-0.6%,0.227,0.266,0.75013,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising, bb_compressed","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
CLBK,21.17,10,5,0,15,1.33,5.4%,4.1%,20.4%,-0.5%,0.065,0.185,0.0,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_positive, inst_holders"
BB,11.51,8,7,0,15,1.29,11.3%,11.5%,242.6%,-10.1%,2.286,0.256,0.77133006,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
AMBA,78.36,9,6,0,15,2.22,22.2%,-0.0%,53.4%,-18.0%,0.394,0.169,0.58817,"above_low_20_80, within_high_75, price_above_ma150, ma50_cross_recent, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
AMAT,603.04,8,7,0,15,1.85,-9.7%,23.1%,70.7%,-16.6%,0.567,0.114,0.48956,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
ASTH,49.17,9,6,0,15,2.24,13.0%,33.2%,100.6%,-1.3%,0.867,0.556,0.10661,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
CBL,52.63,9,6,0,15,1.83,-0.4%,9.9%,35.9%,-4.8%,0.219,0.03,0.64998,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
AHR,55.04,11,4,0,15,2.73,8.6%,19.2%,16.4%,0.0%,0.024,0.209,0.18845,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_positive, inst_holders"
ACA,144.97,9,5,1,15,2.13,0.0%,18.0%,34.3%,-0.2%,0.203,0.044,0.22707,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, rs_vs_spy, rs_line_rising, atr_contracted","earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
AEP,138.51,9,6,0,15,1.39,1.1%,9.0%,6.0%,-0.1%,-0.08,0.102,0.47243,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
RY,204.79,9,6,0,15,1.16,0.5%,7.1%,26.2%,-1.7%,0.122,0.161,0.0,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
SPB,84.99,8,6,1,15,1.26,-1.1%,6.4%,15.1%,-2.9%,0.011,0.049,0.36630002,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, last_vol_surge_up, rs_vs_spy, rs_line_rising, bb_compressed","earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
PNTG,38.52,10,5,0,15,1.89,7.4%,24.8%,26.9%,0.0%,0.13,0.36,0.19638,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, eps_positive, inst_holders"
ORI,41.87,9,6,0,15,1.53,4.6%,13.7%,6.6%,-3.4%,-0.073,0.135,0.63490003,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, rel_vol_high, up_down_vol, last_vol_surge_up, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
MKSI,365.56,8,7,0,15,1.47,-10.9%,10.4%,55.0%,-17.8%,0.411,0.152,0.46648997,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
LRCX,351.41,8,7,0,15,1.53,-12.5%,5.2%,58.4%,-18.9%,0.444,0.238,0.49979,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
NPO,335.5,8,7,0,15,2.13,-11.8%,6.2%,32.1%,-13.5%,0.182,0.109,0.43074,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
KLAC,235.55,8,7,0,15,1.62,-9.0%,15.2%,55.2%,-21.9%,0.412,0.115,0.61446,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
DUK,129.6,8,7,0,15,1.19,2.0%,7.0%,-0.1%,-2.1%,-0.141,0.113,0.5105,"base_tight, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_line_rising","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
DLO,14.88,9,5,0,14,2.57,20.6%,26.9%,21.6%,-4.4%,0.077,0.549,0.35999,"base_tight, above_low_20_80, within_high_75, price_above_ma150, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
XERS,8.28,8,6,0,14,1.89,11.9%,38.0%,37.1%,-16.4%,0.231,0.383,0.85893,"above_low_20_80, within_high_75, price_above_ma150, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
WH,82.41,9,5,0,14,1.32,-4.3%,1.7%,1.7%,-8.5%,-0.123,0.035,0.6125,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
DCO,186.6,9,5,0,14,1.84,9.5%,24.2%,47.6%,-1.9%,0.336,0.086,0.27027,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
CHH,112.37,9,4,1,14,1.04,1.3%,2.0%,9.5%,-16.0%,-0.044,0.035,0.90456,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_line_rising, bb_compressed","revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
FR,62.4,8,6,0,14,1.4,-0.4%,4.7%,7.2%,-2.3%,-0.067,0.1,0.73533994,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, last_vol_surge_up, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
ILMN,188.68,8,6,0,14,1.11,6.2%,16.1%,49.0%,0.0%,0.35,0.048,0.6829,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
PRCH,15.19,9,5,0,14,1.64,17.5%,39.4%,107.5%,-20.2%,0.936,0.156,0.73254997,"within_high_75, price_above_ma150, ma150_rising, ma50_cross_recent, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, gross_margin_healthy, inst_holders"
MYE,31.54,9,5,0,14,2.8,3.1%,35.9%,48.5%,-10.7%,0.345,0.018,0.3436,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
MTRN,265.43,9,5,0,14,1.8,-5.8%,15.4%,79.6%,-10.7%,0.656,0.308,0.16403,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, eps_positive, inst_holders"
PB,70.9,9,5,0,14,2.38,-3.4%,4.1%,6.1%,-5.1%,-0.078,0.199,0.0,"base_tight, within_high_75, price_above_ma150, ma150_rising, ma_aligned, ma50_cross_recent, rel_vol_high, up_down_vol, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, eps_positive, inst_holders"
KLIC,121.33,8,6,0,14,1.7,-7.7%,12.2%,83.4%,-9.3%,0.694,0.498,0.49803,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
ONTO,307.58,9,4,0,13,1.53,-10.6%,10.6%,45.3%,-18.7%,0.313,0.095,0.54186,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
ANAB,63.42,9,4,0,13,1.56,6.3%,23.7%,67.7%,-9.1%,0.537,-0.08,0.44584,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","eps_beat, gross_margin_healthy, eps_positive, inst_holders"
DTIL,8.18,8,5,0,13,2.99,21.2%,29.4%,43.8%,-5.0%,0.298,372.724,1.0,"within_high_75, price_above_ma150, ma150_rising, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, gross_margin_healthy, inst_holders"
WOR,54.57,8,5,0,13,2.3,-2.4%,-5.0%,4.3%,-17.9%,-0.097,0.169,0.27759,"base_tight, within_high_75, price_above_ma150, ma150_rising, ma50_cross_recent, rel_vol_high, up_down_vol, last_vol_surge_up","revenue_yoy_10pct, earnings_accelerating, revenue_positive, eps_positive, inst_holders"
UVE,43.01,9,4,0,13,1.66,9.0%,18.6%,33.1%,0.0%,0.192,-0.003,0.24025999,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, eps_beat, eps_positive, inst_holders"
WEN,8.6,8,5,0,13,2.1,17.3%,19.3%,26.9%,-21.3%,0.13,0.033,0.34101,"above_low_20_80, within_high_75, price_above_ma150, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
SLN,10.39,9,4,0,13,2.2,3.9%,63.1%,89.9%,-5.4%,0.76,1.972,0.79499,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, inst_holders"
ICHR,98.22,8,4,0,12,1.67,3.4%,31.0%,105.4%,-12.5%,0.915,0.047,0.11995,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, rs_vs_spy, rs_line_rising","revenue_positive, eps_beat, eps_positive, inst_holders"
AFG,142.75,8,4,0,12,1.11,5.0%,10.8%,12.5%,0.0%,-0.015,0.003,0.1929,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, up_down_vol, last_vol_surge_up, rs_line_rising","earnings_accelerating, revenue_positive, eps_positive, inst_holders"
MRNA,79.76,8,4,0,12,1.46,33.5%,74.8%,59.4%,0.0%,0.455,2.602,-0.69888,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, inst_holders"
RIVN,18.63,8,4,0,12,1.37,25.4%,7.8%,24.7%,-17.0%,0.107,0.114,0.01031,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, inst_holders"
